白名单,#genre#
http://kds.shanxixr.com/migu01.txt,#genre#
http://is.is-great.org/i/0885557.txt,#genre#
https://115.190.105.236/vip/qwt.m3u,#genre#
https://115.190.105.236/vip/vip.m3u,#genre#
https://live.catvod.com/mq.php?catvod.com=m3u,#genre#


http://183.189.97.61:35455/tv.m3u,#genre#
http://115.190.105.236:35455/tv.m3u,#genre#
https://since1986.fun/epg/mix.m3u,#genre#
http://rihou.cc:555/gggg.nzk,#genre#
https://live.izbds.com/tv/iptv4.txt,#genre#
http://47.120.41.246:8899/zb.txt,#genre#
https://gh.tryxd.cn/https://raw.githubusercontent.com/alantang1977/iptv_api/refs/heads/main/output/live_ipv4.m3u,#genre#


https://cnb.cool/junchao.tang/llive/-/git/raw/main/go.txt,#genre#
https://6296.kstore.vip/25.txt,#genre#
https://smart.pendy.dpdns.org/m3u/Smart.m3u,#genre#
https://cnb.cool/junchao.tang/llive/-/git/raw/main/咪咕直播,#genre#
http://1.94.31.214/live/livelite.txt,#genre#
CGTN-1,http://111.43.126.240:9003/hls/32/index.m3u8
CGTN-2,http://111.43.126.240:9003/hls/33/index.m3u8
炫动卡通,http://111.43.126.240:9003/hls/72/index.m3u8
惊辣悬疑,http://111.43.126.240:9003/hls/77/index.m3u8
嗨看暑假,http://111.43.126.240:9003/hls/79/index.m3u8
精品记录,http://111.43.126.240:9003/hls/88/index.m3u8
潮妈辣妹,http://111.43.126.240:9003/hls/94/index.m3u8
武博世界,http://111.43.126.240:9003/hls/95/index.m3u8
精品综艺,http://111.43.126.240:9003/hls/97/index.m3u8
热播精选,http://111.43.126.240:9003/hls/98/index.m3u8
咪咕精彩足球,http://111.43.126.240:9003/hls/103/index.m3u8
咪咕精彩体育,http://111.43.126.240:9003/hls/104/index.m3u8
skysports,https://stream1.freetv.fun/skysports-3.ctv
skysports,https://stream1.freetv.fun/skysports-2.ctv
skysportsplus,https://stream1.freetv.fun/skysports-plus-1.ctv
NBATV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
nowsports,https://stream1.freetv.fun/nowsports-1.ctv
swervesports,https://stream1.freetv.fun/swerve-sports-2.m3u8
swervesports,https://stream1.freetv.fun/swerve-sports-1.m3u8
bandsports,https://stream1.freetv.fun/band-sports-3.m3u8
foxsports2,https://stream1.freetv.fun/fox-sports-2-5.ctv
JSPORTS1,https://stream1.freetv.fun/jsports-1-1.m3u8
JSPORTS2,https://stream1.freetv.fun/jsports-2-2.m3u8
燕双鹰1,http://jiaojirentv.top/2020/yy.php?id=1352227153
YY连续剧,http://jiaojirentv.top/2020/yy.php?id=1352227227
玲宝陪你看,http://jiaojirentv.top/2020/yy.php?id=1353215589
燕双鹰,http://jiaojirentv.top/2020/yy.php?id=1354143942
学生兵,http://jiaojirentv.top/2020/yy.php?id=1354658003
王牌逗王牌,http://jiaojirentv.top/2020/yy.php?id=1354658048
中年计划,http://jiaojirentv.top/2020/yy.php?id=1354658051
嫦娥,http://jiaojirentv.top/2020/yy.php?id=1354658064
斗罗斗破,http://jiaojirentv.top/2020/yy.php?id=1354768828
风吹半夏,http://jiaojirentv.top/2020/yy.php?id=1354806550
吐槽大会,http://jiaojirentv.top/2020/yy.php?id=1354889009
翡翠凤凰,http://jiaojirentv.top/2020/yy.php?id=1354926666
能耐大了第1季,http://jiaojirentv.top/2020/yy.php?id=1354930195
黄大妮,http://jiaojirentv.top/2020/yy.php?id=1354930904
德云社演技爆棚,http://jiaojirentv.top/2020/yy.php?id=1354930915
小宝让你乐翻天,http://jiaojirentv.top/2020/yy.php?id=1354930971
大唐双龙传,http://jiaojirentv.top/2020/yy.php?id=1354930979
花儿开心吧,http://jiaojirentv.top/2020/yy.php?id=1354930984
德鲁纳酒店,http://jiaojirentv.top/2020/yy.php?id=1354931488
临界婚姻,http://jiaojirentv.top/2020/yy.php?id=1354932365
机动步队,http://jiaojirentv.top/2020/yy.php?id=1354932371
闲暇观看综艺,http://jiaojirentv.top/2020/yy.php?id=1354932379
吾儿可教,http://jiaojirentv.top/2020/yy.php?id=1354932391
唯心佛教台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
华藏卫视（净空老法师）,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
三时系念法会,https://sg1.amtb.de/liveedge/_definst_/smil:sanshi_720p.smil/chunklist_w156722507_b828000.m3u8
网络念佛堂,https://sg1.amtb.de/liveedge/_definst_/smil:amtb.smil/chunklist_w1128537717_b428000.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8?zzhed
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8?zzhed
镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
象视界,http://1.94.31.214/php/hntv.php?id=xsj
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
阳泉新闻综合,https://live.goodiptv.club/api/yqgd.php?id=yqxwzhhd
阳泉科教,https://live.goodiptv.club/api/yqgd.php?id=yqkjhd
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
太原新闻综合,http://1.94.31.214/php/taiyuan.php?id=tyxwzh
太原经济生活,http://1.94.31.214/php/taiyuan.php?id=tyjjsh
太原社教法制,http://1.94.31.214/php/taiyuan.php?id=tysjfz
太原影视,http://1.94.31.214/php/taiyuan.php?id=tyys
太原文体,http://1.94.31.214/php/taiyuan.php?id=tywt
太原佰乐购,http://1.94.31.214/php/taiyuan.php?id=tyblg
太原城市生活,http://1.94.31.214/php/taiyuan.php?id=tycssh
太原教育,http://1.94.31.214/php/taiyuan.php?id=tyjy
山东体育休闲,http://1.94.31.214/php/sdtv.php?id=sdty
长清新闻,http://1.94.31.214/php/qilu.php?id=jncqxw
济铁电视台,http://1.94.31.214/php/qilu.php?id=jnjrtv
济阳综合,http://1.94.31.214/php/qilu.php?id=jnjyzh
济阳影视,http://1.94.31.214/php/qilu.php?id=jnjyys
平阴综合,http://1.94.31.214/php/qilu.php?id=jnpyzh
平阴乡村振兴,http://1.94.31.214/php/qilu.php?id=jnpyxc
商河综合,http://1.94.31.214/php/qilu.php?id=jnshzh
商河影视,http://1.94.31.214/php/qilu.php?id=jnshys
章丘综合,http://1.94.31.214/php/qilu.php?id=jnzqzh
章丘公共,http://1.94.31.214/php/qilu.php?id=jnzqgg
东营新闻综合,http://1.94.31.214/php/qilu.php?id=dyxwzh
东营公共,http://1.94.31.214/php/qilu.php?id=dygg
东营科教,http://1.94.31.214/php/qilu.php?id=dykj
东营区新闻综合,http://1.94.31.214/php/qilu.php?id=dydyqxw
东营区科教影视,http://1.94.31.214/php/qilu.php?id=dydyqkj
广饶综合,http://1.94.31.214/php/qilu.php?id=dygrzh
广饶科教文艺,http://1.94.31.214/php/qilu.php?id=dygrkj
利津综合,http://1.94.31.214/php/qilu.php?id=dyljzh
利津文化生活,http://1.94.31.214/php/qilu.php?id=dyljwh
黄岛综合,http://1.94.31.214/php/qilu.php?id=qdhdzh
黄岛生活,http://1.94.31.214/php/qilu.php?id=qdhdsh
即墨综合,http://1.94.31.214/php/qilu.php?id=qdjmzh
即墨生活服务,http://1.94.31.214/php/qilu.php?id=qdjmsh
胶州综合,http://1.94.31.214/php/qilu.php?id=qdjzzh
胶州生活,http://1.94.31.214/php/qilu.php?id=qdjzsh
李沧TV,http://1.94.31.214/php/qilu.php?id=qdlc
崂山TV,http://1.94.31.214/php/qilu.php?id=qdls
莱西综合,http://1.94.31.214/php/qilu.php?id=qdlxzh
莱西生活,http://1.94.31.214/php/qilu.php?id=qdlxsh
平度新闻综合,http://1.94.31.214/php/qilu.php?id=qdpdxw
平度生活服务,http://1.94.31.214/php/qilu.php?id=qdpdsh
潍坊生活,http://1.94.31.214/php/qilu.php?id=wfsh
潍坊影视综艺,http://1.94.31.214/php/qilu.php?id=wfyswy
潍坊科教文旅,http://1.94.31.214/php/qilu.php?id=wfkjwl
潍坊高新区,http://1.94.31.214/php/qilu.php?id=wfgxq
安丘综合,http://1.94.31.214/php/qilu.php?id=wfaqzh
安丘民生,http://1.94.31.214/php/qilu.php?id=wfaqms
昌乐综合,http://1.94.31.214/php/qilu.php?id=wfclzh
昌邑综合,http://1.94.31.214/php/qilu.php?id=wfcyzh
昌邑经济生活,http://1.94.31.214/php/qilu.php?id=wfcyjj
坊子新闻综合,http://1.94.31.214/php/qilu.php?id=wffzxw
寒亭新闻,http://1.94.31.214/php/qilu.php?id=wfhtxw
奎文电视台,http://1.94.31.214/php/qilu.php?id=wfkwtv
临朐新闻综合,http://1.94.31.214/php/qilu.php?id=wflqxw
青州文化旅游,http://1.94.31.214/php/qilu.php?id=wfqzwh
潍城TV,http://1.94.31.214/php/qilu.php?id=wfwc
诸城新闻综合,http://1.94.31.214/php/qilu.php?id=wfzcxw
长岛TV,http://1.94.31.214/php/qilu.php?id=ytcd
福山综合,http://1.94.31.214/php/qilu.php?id=ytfszh
海阳综合,http://1.94.31.214/php/qilu.php?id=ythyzh
龙口综合,http://1.94.31.214/php/qilu.php?id=ytlkzh
龙口生活,http://1.94.31.214/php/qilu.php?id=ytlksh
莱山综合,http://1.94.31.214/php/qilu.php?id=ytlszh
莱山影视,http://1.94.31.214/php/qilu.php?id=ytlsys
莱阳综合,http://1.94.31.214/php/qilu.php?id=ytlyzh
莱阳民生综艺,http://1.94.31.214/php/qilu.php?id=ytlyms
莱州综合,http://1.94.31.214/php/qilu.php?id=ytlzzh
牟平综合,http://1.94.31.214/php/qilu.php?id=ytmpzh
蓬莱综合,http://1.94.31.214/php/qilu.php?id=ytplzh
蓬莱综艺,http://1.94.31.214/php/qilu.php?id=ytplzy
栖霞综合,http://1.94.31.214/php/qilu.php?id=ytqxzh
栖霞苹果,http://1.94.31.214/php/qilu.php?id=ytqxpg
招远综合,http://1.94.31.214/php/qilu.php?id=ytzyzh
招远综艺,http://1.94.31.214/php/qilu.php?id=ytzyzy
博山新闻,http://1.94.31.214/php/qilu.php?id=zbbsxw
博山图文,http://1.94.31.214/php/qilu.php?id=zbbstw
高青综合,http://1.94.31.214/php/qilu.php?id=zbgqzh
高青影视,http://1.94.31.214/php/qilu.php?id=zbgqys
桓台综合,http://1.94.31.214/php/qilu.php?id=zbht1
桓台影视,http://1.94.31.214/php/qilu.php?id=zbht2
临淄新闻综合,http://1.94.31.214/php/qilu.php?id=zblzxw
临淄生活服务,http://1.94.31.214/php/qilu.php?id=zblzsh
沂源综合,http://1.94.31.214/php/qilu.php?id=zbyyzh
沂源生活,http://1.94.31.214/php/qilu.php?id=zbyysh
淄川新闻,http://1.94.31.214/php/qilu.php?id=zbzcxw
淄川生活,http://1.94.31.214/php/qilu.php?id=zbzcsh
张店综合,http://1.94.31.214/php/qilu.php?id=zbzd1
张店2,http://1.94.31.214/php/qilu.php?id=zbzd2
周村新闻,http://1.94.31.214/php/qilu.php?id=zbzctv1
周村生活,http://1.94.31.214/php/qilu.php?id=zbzctv2
山亭综合,http://1.94.31.214/php/qilu.php?id=zzstzh
枣庄市中综合,http://1.94.31.214/php/qilu.php?id=zzszzh
薛城新闻综合,http://1.94.31.214/php/qilu.php?id=zzxcxw
峄城综合,http://1.94.31.214/php/qilu.php?id=zzyczh
滨城TV,http://1.94.31.214/php/qilu.php?id=bzbctv
博兴综合,http://1.94.31.214/php/qilu.php?id=bzbxzh
博兴生活,http://1.94.31.214/php/qilu.php?id=bzbxsh
惠民综合,http://1.94.31.214/php/qilu.php?id=bzhmzh
惠民影视,http://1.94.31.214/php/qilu.php?id=bzhmys
无棣综合,http://1.94.31.214/php/qilu.php?id=bzwdzh
无棣综艺,http://1.94.31.214/php/qilu.php?id=bzwdzy
阳信新闻综合,http://1.94.31.214/php/qilu.php?id=bzyxxw
沾化综合,http://1.94.31.214/php/qilu.php?id=bzzhzh
沾化综艺,http://1.94.31.214/php/qilu.php?id=bzzhzy
邹平综合,http://1.94.31.214/php/qilu.php?id=bzzpzh
邹平民生,http://1.94.31.214/php/qilu.php?id=bzzpms
德州新闻综合,http://1.94.31.214/php/qilu.php?id=dzxwzh
德州经济生活,http://1.94.31.214/php/qilu.php?id=dzjjsh
德州图文,http://1.94.31.214/php/qilu.php?id=dztw
乐陵新闻综合,http://1.94.31.214/php/qilu.php?id=dzllxw
乐陵城市生活,http://1.94.31.214/php/qilu.php?id=dzllcs
临邑1,http://1.94.31.214/php/qilu.php?id=dzly1
宁津综合,http://1.94.31.214/php/qilu.php?id=dznjzh
平原综合,http://1.94.31.214/php/qilu.php?id=dzpyzh
齐河综合,http://1.94.31.214/php/qilu.php?id=dzqhzh
庆云综合,http://1.94.31.214/php/qilu.php?id=dzqyzh
庆云生活,http://1.94.31.214/php/qilu.php?id=dzqysh
武城综合,http://1.94.31.214/php/qilu.php?id=dzwczh
武城综艺影视,http://1.94.31.214/php/qilu.php?id=dzwczy
夏津综合,http://1.94.31.214/php/qilu.php?id=dzxjzh
夏津公共,http://1.94.31.214/php/qilu.php?id=dzxjgg
禹城综合,http://1.94.31.214/php/qilu.php?id=dzyczh
禹城综艺,http://1.94.31.214/php/qilu.php?id=dzyczy
成武综合,http://1.94.31.214/php/qilu.php?id=hzcwzh
成武综艺,http://1.94.31.214/php/qilu.php?id=hzcwzy
曹县综合,http://1.94.31.214/php/qilu.php?id=hzcxzh
东明新闻综合,http://1.94.31.214/php/qilu.php?id=hzdmxw
定陶新闻,http://1.94.31.214/php/qilu.php?id=hzdt1
定陶综艺,http://1.94.31.214/php/qilu.php?id=hzdt2
鄄城综合,http://1.94.31.214/php/qilu.php?id=hzjczh
巨野新闻,http://1.94.31.214/php/qilu.php?id=hzjyxw
牡丹区新闻综合,http://1.94.31.214/php/qilu.php?id=hzmdxw
牡丹区综艺,http://1.94.31.214/php/qilu.php?id=hzmdzy
单县综合,http://1.94.31.214/php/qilu.php?id=hzsxzh
郓城新闻,http://1.94.31.214/php/qilu.php?id=hzycxw
郓城综艺,http://1.94.31.214/php/qilu.php?id=hzyczy
金乡综合,http://1.94.31.214/php/qilu.php?id=jijxzh
金乡生活,http://1.94.31.214/php/qilu.php?id=jijxsh
梁山综合,http://1.94.31.214/php/qilu.php?id=jilszh
曲阜新闻综合,http://1.94.31.214/php/qilu.php?id=jiqfxw
任城新闻综合,http://1.94.31.214/php/qilu.php?id=jircxw
任城影视娱乐,http://1.94.31.214/php/qilu.php?id=jircys
泗水新闻综合,http://1.94.31.214/php/qilu.php?id=jissxw
泗水文化生活,http://1.94.31.214/php/qilu.php?id=jisswh
汶上综合,http://1.94.31.214/php/qilu.php?id=jiwszh
鱼台新闻,http://1.94.31.214/php/qilu.php?id=jiytxw
鱼台生活,http://1.94.31.214/php/qilu.php?id=jiytsh
兖州新闻,http://1.94.31.214/php/qilu.php?id=jiyzxw
兖州生活,http://1.94.31.214/php/qilu.php?id=jiyzsh
邹城综合,http://1.94.31.214/php/qilu.php?id=jizczh
邹城文化生活,http://1.94.31.214/php/qilu.php?id=jizcwh
茌平综合,http://1.94.31.214/php/qilu.php?id=lccpzh
茌平生活,http://1.94.31.214/php/qilu.php?id=lccpsh
东昌综合,http://1.94.31.214/php/qilu.php?id=lcdczh
东阿综合,http://1.94.31.214/php/qilu.php?id=lcdezh
东阿综艺,http://1.94.31.214/php/qilu.php?id=lcdezy
高唐综合,http://1.94.31.214/php/qilu.php?id=lcgtzh
高唐综艺,http://1.94.31.214/php/qilu.php?id=lcgtzy
冠县综合,http://1.94.31.214/php/qilu.php?id=lcgxzh
临清综合,http://1.94.31.214/php/qilu.php?id=lclqzh
临清经济信息,http://1.94.31.214/php/qilu.php?id=lclqjj
莘县综合,http://1.94.31.214/php/qilu.php?id=lcsxzh
莘县生活,http://1.94.31.214/php/qilu.php?id=lcsxsh
阳谷综合,http://1.94.31.214/php/qilu.php?id=lcygzh
阳谷影视,http://1.94.31.214/php/qilu.php?id=lcygys
费县综合,http://1.94.31.214/php/qilu.php?id=lyfxzh
费县生活,http://1.94.31.214/php/qilu.php?id=lyfxsh
河东影视,http://1.94.31.214/php/qilu.php?id=lyhdys
河东综合,http://1.94.31.214/php/qilu.php?id=lyhdzh
莒南综合,http://1.94.31.214/php/qilu.php?id=lyjnzh
莒南影视,http://1.94.31.214/php/qilu.php?id=lyjnys
兰山综合,http://1.94.31.214/php/qilu.php?id=lylszh
临沭综合,http://1.94.31.214/php/qilu.php?id=lyls1
临沭生活,http://1.94.31.214/php/qilu.php?id=lyls2
蒙阴综合,http://1.94.31.214/php/qilu.php?id=lymy1
蒙阴2套,http://1.94.31.214/php/qilu.php?id=lymy2
平邑综合,http://1.94.31.214/php/qilu.php?id=lypyzh
郯城综合,http://1.94.31.214/php/qilu.php?id=lytc1
郯城2套,http://1.94.31.214/php/qilu.php?id=lytc2
沂南综合,http://1.94.31.214/php/qilu.php?id=lyynzh
沂南红色影视,http://1.94.31.214/php/qilu.php?id=lyynys
沂水综合,http://1.94.31.214/php/qilu.php?id=lyys1
沂水生活,http://1.94.31.214/php/qilu.php?id=lyys2
莒县综合,http://1.94.31.214/php/qilu.php?id=rzjx1
莒县2套,http://1.94.31.214/php/qilu.php?id=rzjx2
岚山TV,http://1.94.31.214/php/qilu.php?id=rzls
五莲综合,http://1.94.31.214/php/qilu.php?id=rzwlzh
五莲文化旅游,http://1.94.31.214/php/qilu.php?id=rzwlwh
东平综合,http://1.94.31.214/php/qilu.php?id=tadpzh
东平民生,http://1.94.31.214/php/qilu.php?id=tadpms
岱岳TV,http://1.94.31.214/php/qilu.php?id=tady
肥城生活,http://1.94.31.214/php/qilu.php?id=tafcsh
宁阳综合,http://1.94.31.214/php/qilu.php?id=tany1
宁阳2套,http://1.94.31.214/php/qilu.php?id=tany2
泰山TV,http://1.94.31.214/php/qilu.php?id=tats
新泰综合,http://1.94.31.214/php/qilu.php?id=taxtzh
新泰乡村,http://1.94.31.214/php/qilu.php?id=taxtxc
威海新闻综合,http://1.94.31.214/php/qilu.php?id=whxwzh
威海都市生活,http://1.94.31.214/php/qilu.php?id=whdssh
威海环翠综合,http://1.94.31.214/php/qilu.php?id=whhczh
荣成综合,http://1.94.31.214/php/qilu.php?id=whrczh
荣成生活,http://1.94.31.214/php/qilu.php?id=whrcsh
乳山综合,http://1.94.31.214/php/qilu.php?id=whrszh
乳山生活,http://1.94.31.214/php/qilu.php?id=whrssh
文登TV1,http://1.94.31.214/php/qilu.php?id=whwd1
文登TV2,http://1.94.31.214/php/qilu.php?id=whwd2
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
厦门第一,http://CCTVtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
宜昌综合,https://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-152a9f6a201d7d56428feae52d4b18b8
宜昌综合,@kdsvod://hbyctv1://1
宜昌综合,@htmlplay://http://www.3xgd.com/live/1.html
宜昌旅游生活,https://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-3232283b7b347bb21b712ea8398761d1
宜昌旅游生活,@kdsvod://hbyctv1://2
宜昌旅游生活,@htmlplay://http://www.3xgd.com/live/2.html
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund
文山综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
乐山综合,http://pwpull.leshan.cn:80/live/21609091019110008654ed1a00000000/playlist.m3u8
乐山生活,http://pwpull.leshan.cn:80/live/216e177701911000eb46902c00000000/playlist.m3u8
i乐山,https://play-hwgy.vzan.com/slowlive/147517797332177132/live.m3u8?vzsign=4f924f96808a8cb6d13a33c10c411e5a&uid=0&uuid=9c0e1a58b14847c48f52495d82250f8a&vzsign2=7acc0a11424a4136cbf11a07bd8c7cb7
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8
乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8
武胜综合频道,http://live2.gatv.com.cn:86/live/WS.m3u8
武清综合频道,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
河北影视剧,http://1.94.31.214/php/hebei.php?id=hbys
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
农民频道,http://1.94.31.214/php/hebei.php?id=nmpd
河北经济生活,http://1.94.31.214/php/hebei.php?id=jjsh
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
承德新闻综合,https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
承德公共生活,https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
